X,Y,dX,dY,dZ,Ekine
-0.38973534,-1.4789962,-0.13959746,-0.518576,0.8522186,3.0039392
-0.26844522,0.118231095,-0.11900843,0.038524408,0.9907702,1.9706535
1.0239967,-0.58454347,0.39392692,-0.28016967,0.88711095,2.0412009
0.1790928,-1.0745988,0.07195712,-0.4135477,0.91859627,2.156505
0.9580623,-1.4025071,0.35667658,-0.5153657,0.8321242,2.6485543
1.5323818,1.3288873,0.44583738,0.4556529,0.75700694,2.5300555
0.31615573,-0.2791044,0.14978379,-0.14330074,0.9905528,2.6014814
-0.14295729,-1.1759975,-0.054172684,-0.4598871,0.86031765,2.6093147
0.9519753,-1.2299988,0.39132404,-0.44889945,0.8322944,2.7307918
-0.46377984,-0.7572542,-0.22489288,-0.34650248,0.8944506,2.508717
-0.22825545,-0.28129503,-0.10712473,-0.13002037,1.0041771,2.2307823
1.3387227,-0.13737679,0.5145916,-0.025504716,0.8635613,2.4797745
-0.06272444,-0.25936097,-0.061966404,-0.13715114,0.98881656,2.1607194
1.0038238,1.1409184,0.38578993,0.425278,0.8029151,2.4536963
-1.0336618,0.9192788,-0.39662948,0.31284872,0.8568896,2.902878
0.3063039,0.5148506,0.12077504,0.21638498,0.9991438,2.4015632
-0.1218857,-1.4553893,-0.016116804,-0.53324705,0.86131835,2.3989196
1.4837227,-1.0204688,0.528236,-0.32042503,0.8054143,2.4524164
0.5976074,-0.42674118,0.27956557,-0.21431315,0.95634556,3.147695
-1.0002804,-0.3684288,-0.38783586,-0.15814579,0.9238792,2.3342965
-1.0667398,0.6131563,-0.38418493,0.25365582,0.9116974,2.892081
-1.2425585,-0.46449262,-0.46883866,-0.20512843,0.89354503,2.309385
0.22892371,-0.48790258,0.0813753,-0.19718334,0.97388655,2.5276043
-0.8506986,0.93184143,-0.33479214,0.35735595,0.8914058,1.6845102
0.7859925,0.29784977,0.31090766,0.09679806,0.96754783,2.3741412
1.1684623,1.4293729,0.41441828,0.46549106,0.85225654,2.4496984
0.5277232,0.3931021,0.18734597,0.147764,0.9685396,2.499939
0.25212556,-0.84393656,0.12282765,-0.34695745,0.93467027,2.6382616
0.8914801,-0.06867471,0.3665287,0.019163748,0.9514408,2.330653
-1.0861244,-0.36619776,-0.4044588,-0.15359285,0.9160349,2.721266
-1.2043402,0.016941682,-0.4513181,0.0024381168,0.87800586,2.6509624
-0.3180111,-1.4061682,-0.11862161,-0.5276911,0.8626487,2.6972654
1.3373153,-0.051834524,0.52723557,-0.019011699,0.83578664,2.7964437
0.6865776,-0.7159928,0.27184224,-0.30283353,0.91969097,2.3351612
-1.0056553,-1.089603,-0.39088747,-0.39596787,0.83698475,2.759317
-0.6354283,-0.8970085,-0.26738107,-0.35923007,0.91777974,2.04004
0.45156044,0.14871359,0.17419857,0.11036771,0.9828788,2.070727
-1.0064476,-0.51485217,-0.41025648,-0.20558044,0.9045179,2.6429274
-0.05404736,-0.33772027,-0.00936155,-0.17557484,0.9943165,2.7542357
0.26115707,0.4224909,0.09554618,0.14097533,0.9972965,2.3860557
-1.0028403,1.1015352,-0.32998216,0.4479422,0.84184945,2.217542
1.2139148,0.39927906,0.44220006,0.17463712,0.8779596,2.1869617
0.45390064,-0.333555,0.18930583,-0.15591079,0.98159873,2.7304296
-0.22391751,0.074027404,-0.08042565,0.017921774,1.0042938,2.0420237
1.1905928,1.1213259,0.43640077,0.3920933,0.8229092,2.0853114
-1.0922661,-0.7246367,-0.39750236,-0.263148,0.88023937,2.4072404
0.8951127,0.27450985,0.31817687,0.098359674,0.95705074,1.9688873
-0.77495867,0.7852968,-0.31555355,0.31412962,0.900699,2.2210956
1.2418466,-0.73956996,0.4050847,-0.26768544,0.9299428,2.5816712
0.75737613,-0.38697645,0.30952337,-0.19133781,0.95453024,2.1843395
-0.27192768,0.047971956,-0.12361176,0.04186756,1.0084355,2.6856604
-0.3485856,0.63831836,-0.12725522,0.29180226,0.9490112,2.2442446
-0.45407918,0.15455276,-0.18163304,0.040220194,1.0333223,3.1491444
-0.75433975,1.1454699,-0.2714243,0.44596106,0.88736624,2.3244739
0.21380576,-0.83301497,0.115100086,-0.3310522,0.944983,2.4129415
-0.1919575,-1.375736,-0.11001499,-0.53019446,0.88046885,2.2021992
0.28373772,-1.2357535,0.11406335,-0.5023593,0.8822763,2.2212222
0.8422848,1.1497056,0.32736444,0.42024428,0.85110646,2.6068633
-0.25559098,1.3090478,-0.10556752,0.51442933,0.8651444,2.285771
0.8483038,-1.2781861,0.30990016,-0.4716189,0.84453315,2.4153945
-0.9578748,1.1160332,-0.35538605,0.42116123,0.8402961,2.3667014
-0.48666853,0.27715603,-0.19225977,0.1084235,1.00072,2.6715155
0.3605607,-1.2333531,0.11739042,-0.488616,0.9402594,2.2983387
-0.9423244,0.32755002,-0.35425314,0.12903681,0.9653312,2.6769466
-1.079237,0.5076399,-0.40505147,0.22000903,0.88753295,2.723211
-0.3645856,-0.49659693,-0.13886434,-0.19881336,0.96771795,2.6152906
-1.1116002,-0.7755436,-0.408359,-0.2793864,0.8670294,2.473875
-0.50942695,0.7047311,-0.16087973,0.27799645,0.9441082,2.1323626
-0.1535962,-1.1980654,-0.027676981,-0.46180844,0.90728885,2.343237
0.62614834,-1.0714879,0.23475519,-0.41104874,0.8881149,3.0711434
0.70552695,1.0617272,0.28113997,0.38877213,0.8913301,2.382536
1.223557,1.5551162,0.42506665,0.5213051,0.75460136,2.9757051
-1.4232154,0.21222675,-0.5008424,0.0975772,0.83827806,2.530342
-0.9691507,-0.45565113,-0.38869715,-0.14260386,0.91720295,2.743442
-0.243171,0.12931041,-0.08776893,0.0694776,1.0124185,2.7646058
-0.99608606,0.938187,-0.36346346,0.40559536,0.8501425,2.9034534
0.4654679,0.39643186,0.1733916,0.16931534,0.9899089,2.4885936
-0.41754758,0.6993066,-0.13658297,0.3124442,0.9644141,2.714034
-0.067782216,0.86880815,-0.060346562,0.44110984,0.95808804,2.1602187
-1.3234181,1.0544817,-0.42373022,0.38643253,0.8502418,2.8592205
-0.92059225,0.08524361,-0.4021522,0.012091534,0.8753088,1.0837812
-0.29267457,0.605581,-0.12288504,0.24809396,0.9593366,2.0484867
0.3049089,-1.1306812,0.10632213,-0.4160543,0.88527596,2.8891127
-0.70271844,-0.20990148,-0.28113544,-0.09739,0.9739324,3.1298158
0.6335012,-0.522459,0.23017132,-0.21562809,0.9356272,3.3470263
-0.6464009,-1.2498393,-0.22240093,-0.47069174,0.85941106,2.456593
0.56332994,-0.20514242,0.21470845,-0.106828436,0.9918232,2.4894056
-1.0199432,-0.18327595,-0.36841595,-0.107340395,0.9684866,3.4882555
1.150628,-1.3877397,0.44520426,-0.49848616,0.7747339,2.5661445
0.20897824,-1.0085523,0.10210919,-0.37823457,0.90921015,2.626409
0.52750003,1.4619602,0.2338759,0.51827955,0.8693056,2.4790127
1.0565531,1.5430003,0.3542108,0.52023494,0.753147,1.6134441
-0.34326288,1.4840811,-0.113696426,0.54884297,0.8120561,2.6850505
0.8042247,1.2247872,0.2619838,0.4544853,0.828624,3.0230534
-1.0971637,1.3906014,-0.4027304,0.47798032,0.77527475,2.3391578
0.09905425,-0.1575267,0.07809985,-0.07830908,1.0189863,1.5701234
1.3114512,-0.42856655,0.49036092,-0.15639618,0.86609286,2.404399
-0.70409775,-0.028140247,-0.26885784,-0.029861985,0.97924626,2.3797963
0.93339145,-0.5620421,0.37001437,-0.23910254,0.93156457,2.4446678
1.1752446,-0.40890142,0.43484157,-0.17623457,0.9083006,2.9814038
-0.98738647,-1.1240277,-0.36338398,-0.3969593,0.8503989,2.5782082
0.16417363,-0.6815705,0.059612717,-0.2846051,0.9317336,3.1833057
0.6416633,-1.020353,0.26529872,-0.38484693,0.89230555,2.2150688
-1.1100755,0.94377285,-0.38238212,0.43076187,0.82233465,2.3182964
-0.69544405,-1.0833893,-0.2658264,-0.42013597,0.86364967,2.9836364
-0.9573224,-0.03745851,-0.39225528,-0.008194226,0.9066535,2.1689298
0.42106336,-0.418555,0.18324906,-0.20448351,0.9870756,1.9773684
0.31021175,0.8899398,0.12009596,0.3322369,0.9417596,2.6001568
0.7178124,-0.43508247,0.29167295,-0.176553,0.961912,2.5117028
-0.35832655,0.22468223,-0.15775155,0.095543504,0.99227214,2.2069395
-0.085762985,0.6565863,0.0010067858,0.2932079,1.005269,2.6380367
0.03177149,-0.36243463,0.0062794797,-0.19443356,1.0043656,2.6881917
0.5424903,0.9709056,0.20192295,0.32454112,0.9718601,3.6114752
0.22875467,-0.885302,0.102641776,-0.32460985,0.9220837,2.2072058
1.4607179,-0.78240573,0.5157439,-0.26140946,0.84901893,2.5413303
-0.40818894,-0.6725143,-0.17198992,-0.26579633,0.9680388,2.7518497
-0.3145281,-0.052684717,-0.12438382,-0.01282179,0.987592,2.740292
-0.2871331,-1.1760111,-0.09485837,-0.4386543,0.89232886,2.5062323
-0.15714051,0.46749783,-0.051595815,0.1714246,0.9759952,1.6102729
-1.0573052,0.38786262,-0.3949916,0.1610703,0.88425547,2.2879782
-0.88442934,0.05640237,-0.37238863,-0.005881857,0.95970356,2.775443
0.62480354,0.1564399,0.26507753,0.056568913,0.95963514,2.4387834
1.3555923,-0.114022076,0.5008203,-0.041840002,0.86984915,2.1176186
1.0119538,1.1738856,0.3586107,0.4716466,0.7660563,2.0748582
0.18555689,1.1117291,0.0793664,0.4610729,0.8938846,2.2394047
-1.2198696,-1.0263925,-0.41277596,-0.39049244,0.85037047,2.561835
-0.709453,1.1094227,-0.30033195,0.42306423,0.860407,3.1799114
-0.16247457,0.68693376,-0.039856948,0.2792585,0.98017085,2.5968218
-0.96632105,-0.019485608,-0.39560196,-0.01074576,0.9207697,2.5776918
-0.5914997,1.3542981,-0.19377214,0.5455894,0.85118145,2.5166292
-0.46106806,0.50638473,-0.21516398,0.26315778,0.9420015,2.297554
-1.2338283,0.6856703,-0.45072633,0.27009258,0.85106456,2.8787663
0.96827406,0.03471516,0.39670688,0.014342789,0.9547722,2.6858757
-1.0344675,1.2134948,-0.32487682,0.5348411,0.78498256,2.1493137
0.19115661,0.86971456,0.117337994,0.32837874,0.97227895,2.0710225
0.9689567,1.1654931,0.3496147,0.4046487,0.8469414,3.1045785
-0.22701138,0.047868505,-0.09551723,-0.06186387,1.025069,2.747424
1.0703733,-0.7399411,0.3877408,-0.2800273,0.9180232,2.2594614
-0.71821874,0.08262224,-0.27553672,0.0071557797,0.9690491,2.6585937
-0.46332285,-0.41019183,-0.19117929,-0.15709469,0.9840692,2.4262915
0.0398006,-0.93387115,0.024771996,-0.35783958,0.93677694,2.788689
-0.33599252,-0.67368436,-0.1679937,-0.28075138,0.9606236,2.8763547
0.6708721,0.9936019,0.27745587,0.3558398,0.92661816,1.7519952
1.0665214,0.75690955,0.41160145,0.26812726,0.9045894,2.814406
0.9476985,-0.0618034,0.364218,-0.003337713,0.95009,2.2343283
-0.5390359,1.122625,-0.1952672,0.44856718,0.90542054,1.7597747
1.0871162,-0.61769927,0.41581115,-0.25681466,0.89629686,1.8990448
-0.07958234,-0.043454245,-0.036437124,-0.004666198,1.0053535,2.507565
0.51513,0.2844208,0.2188602,0.11869833,0.9707698,2.2752967
0.46632707,-1.5245793,0.21141997,-0.5725586,0.8062305,2.8094745
0.71818066,1.2147477,0.25430077,0.41612124,0.92399025,2.2452362
0.44541693,-0.48007017,0.194129,-0.2106351,0.964264,2.0376108
0.062230512,-0.3867617,0.009752636,-0.17745227,0.9971865,2.7340977
-0.31305873,-1.0210598,-0.1460956,-0.40770686,0.9259254,2.6924648
1.1414247,1.2056376,0.40454525,0.41469896,0.8258899,2.563336
-0.8348886,0.85362613,-0.32198426,0.33127597,0.89612174,2.6218765
-0.26114324,-1.286199,-0.12268282,-0.5031122,0.8830918,2.4328623
-0.066606,-0.5316478,-0.05052605,-0.24767447,0.95397496,2.880701
0.2232678,-1.3480443,0.07253482,-0.49920505,0.9043317,2.4192193
-0.7793329,-1.2914777,-0.25945985,-0.45301747,0.8505874,2.472225
0.3858133,-0.019883648,0.1667299,-0.016087262,0.9930026,2.41807
-0.0651005,-1.2078431,-0.038723327,-0.4445698,0.88109756,3.065715
-0.36329263,0.96523094,-0.17686152,0.32650495,0.93372226,2.5016797
-0.84407103,1.2527337,-0.230434,0.62902737,0.7521017,2.5396066
-1.3722427,-0.7542351,-0.4876349,-0.22794837,0.8524145,3.2506514
0.001235269,0.493523,-0.033225376,0.2363212,0.98759675,2.6363506
0.9072751,1.3237422,0.26894096,0.50099945,0.7963741,1.9103729
-0.4815303,0.020580113,-0.2180638,-0.00083437935,0.98514926,2.2155395
0.4472476,0.045905605,0.16745688,0.019911256,0.99052685,2.1470983
0.09474227,-0.7065245,0.011914149,-0.30043912,0.89971924,1.8280586
-1.3033829,-0.81248724,-0.49043268,-0.31833425,0.8270646,2.1878684
0.07046091,1.0410898,-0.044590972,0.42468488,0.9061793,2.7600186
0.61406887,-0.82686305,0.24923407,-0.34356853,0.91172916,2.497934
-0.19245185,-0.64389586,-0.08457851,-0.25133714,0.98581,2.6564605
-0.5456401,-0.18428037,-0.2474472,-0.08139294,1.0044553,2.8171597
0.5280012,-0.0016428232,0.23946634,0.011434101,0.97999895,2.577485
-1.4213171,-0.75884664,-0.47700283,-0.24933022,0.8318294,2.7196035
-1.387537,-0.62464446,-0.53625566,-0.21977383,0.82977706,2.3522587
-0.06960329,0.7432929,-0.066876516,0.34306848,0.9643003,2.495937
1.1549963,-1.2342858,0.41306925,-0.4548813,0.8307211,2.030175
-0.67749596,-0.3250875,-0.28881046,-0.15079384,0.94307554,2.0760689
0.6925876,0.6992409,0.2942353,0.23159221,0.930255,2.3435135
0.4678365,-0.055849522,0.22345674,0.0020660404,0.9699839,2.3818915
0.6626004,-0.22471295,0.2813926,-0.08301763,0.9899383,2.7821662
0.5844672,-0.21361633,0.28066656,-0.098350406,0.97264564,2.7718945
0.95001435,-0.7100674,0.36033946,-0.3067316,0.9030601,2.759597
0.08877697,-0.25840452,0.027700223,-0.07728876,0.98611575,2.572844
0.044614375,-0.3695827,-0.0015492551,-0.16876158,0.98344433,2.677354
-1.0685987,-0.28554684,-0.4080562,-0.11428179,0.88625664,2.2751172
-1.5769951,1.185163,-0.4938826,0.35325682,0.78805953,2.3954856
-0.025357626,-0.07739001,-0.005070124,-0.03498043,0.9966371,2.2541165
-0.6586874,0.02247651,-0.2833368,-0.008917831,1.0001681,2.6832905
-1.1851276,-0.7577846,-0.44111764,-0.26662964,0.8768436,2.2517004
0.33221853,0.1260404,0.17719907,0.06688974,0.99515027,2.5263228
-0.19817194,0.43798834,-0.14859387,0.23779643,0.97345316,2.9112806
-0.4920743,0.6308886,-0.1908354,0.2883885,0.94298697,2.2309725
-0.5629979,-0.96109354,-0.20761968,-0.3764718,0.91205114,2.6134396
-0.1409627,1.4759939,-0.008035727,0.5467887,0.8538575,2.1995869
-0.44665825,0.1103536,-0.160049,0.068849936,0.9921273,2.4094584
0.4088037,0.0949816,0.17435533,0.049480215,1.0030847,2.1760485
-1.2736447,1.381062,-0.43513295,0.4868632,0.7338846,2.2372
0.13478433,0.63490933,0.06430811,0.25738245,1.003931,2.2659938
-0.37903157,-0.20088202,-0.17213047,-0.082019374,0.9906244,2.3212953
-0.29357088,1.0394152,-0.12050745,0.40893406,0.8858031,2.2661164
0.6531074,-0.33439812,0.24310663,-0.15063104,0.95528424,2.219561
0.931593,-0.18440987,0.3497573,-0.08552191,0.95192325,2.5787613
0.4309405,0.6607622,0.17269081,0.24822074,0.9697042,2.5954392
1.243679,0.47178316,0.44964197,0.16576356,0.8938949,2.1750457
-0.53750443,-0.15045865,-0.1932057,-0.054585293,0.9823649,2.9480424
0.14284697,-0.730043,0.056066684,-0.31376356,0.96430457,2.4283803
-1.3229494,-0.61485064,-0.50317776,-0.20411167,0.84748256,2.691537
0.0027033538,0.5472758,0.025199153,0.2243262,1.005572,2.3866236
-0.25129265,0.7503058,-0.13201454,0.26605293,0.9540317,2.4982889
-1.0381212,-0.15052037,-0.3970155,-0.055200525,0.9009563,2.6503813
0.3759519,0.73287654,0.16607767,0.29010692,0.98696834,2.7822933
-0.30262917,-0.41992655,-0.13672557,-0.15447658,0.9945332,2.9854717
0.7262658,0.29003227,0.30325878,0.123291865,0.94204783,2.798907
-1.1184939,-0.46313828,-0.42100734,-0.15050161,0.920666,2.4941533
-0.7495289,-1.1857375,-0.26415384,-0.446644,0.8581208,2.3962524
-0.7121146,-1.2434852,-0.25525025,-0.4806533,0.85500443,2.461272
-0.75323915,-0.567588,-0.31230396,-0.24576017,0.9438261,2.6726103
-0.49745846,-0.023040473,-0.19629982,-0.0011758115,1.0011592,2.6369686
-0.53698504,-0.72990125,-0.2218005,-0.3268053,0.93249965,2.5298073
0.5228703,-0.33545536,0.19429527,-0.13101098,0.97083104,3.1439486
-0.46867383,1.3213396,-0.15269814,0.53059614,0.86315095,2.324057
1.1037459,-0.5912647,0.4459865,-0.24145211,0.9032047,2.7315784
0.4166234,1.338769,0.18837225,0.47484487,0.87587553,2.6065347
1.06424,0.5533945,0.3921818,0.23693947,0.8998724,3.2707827
-0.33621627,-1.1659489,-0.14450096,-0.44389963,0.8733678,3.5086277
-0.5773939,0.1566318,-0.29178998,0.04705177,0.9714753,3.1078277
-0.44076437,0.24250333,-0.19815144,0.07485501,0.95209646,3.3576484
0.089641556,1.2620308,0.06806415,0.49467283,0.8741189,2.4034355
0.16550013,1.2175319,0.100485265,0.43636957,0.8721454,2.752767
-0.27306068,-1.4847851,-0.06258267,-0.5547854,0.85808915,2.6227374
0.12765469,1.4380281,0.066296786,0.5707005,0.82339275,2.27523
0.30917144,0.56096447,0.15970698,0.2194381,0.9725884,2.4292347
-0.37699246,0.617523,-0.12106962,0.2563656,0.9625492,2.124346
-1.1103778,0.2674484,-0.39105052,0.11380959,0.91689146,2.6879103
-0.905738,1.0745944,-0.3504384,0.4657941,0.846582,1.9206562
0.048963703,0.5273719,0.030511133,0.22242628,0.98903054,2.1491914
0.88950145,0.057082474,0.32606605,0.024172928,0.978015,2.766173
-1.2142928,1.4914553,-0.39635986,0.48610103,0.7331469,2.1162722
-0.3616254,0.845472,-0.1179211,0.35132283,0.94228244,2.9921868
1.1450382,-0.8701459,0.42392477,-0.34588856,0.8629366,2.2911806
0.6998837,-0.2913677,0.3271274,-0.11969239,0.9620364,2.6302962
0.42065597,-0.78260666,0.21684064,-0.32730174,0.9232896,2.7611232
0.19813359,1.0500953,0.0676012,0.41848654,0.9241852,3.102253
1.2676437,1.1612465,0.45100617,0.3896438,0.7815662,2.3098416
-0.33808124,-0.9365177,-0.11945805,-0.3914433,0.94621223,2.3849547
1.2401085,0.9299446,0.49366173,0.33567628,0.8479701,2.536131
1.2644892,1.2721102,0.48932076,0.4130878,0.8215984,2.3041306
-0.7939911,-0.16060044,-0.33729756,-0.07894307,0.9452162,2.872528
-1.3795726,1.0385417,-0.48343402,0.36504883,0.8389336,2.053412
-1.021243,-0.7488826,-0.3926273,-0.2594061,0.88831663,2.52305
-1.3426949,-0.57088494,-0.5279287,-0.17889358,0.8407543,2.0443878
0.4611376,0.060798496,0.21426544,0.042678934,0.9980132,2.6488414
0.9946058,-1.1313134,0.3576577,-0.44775754,0.8519592,2.2872398
-0.6280986,-0.60876757,-0.27567795,-0.27123228,0.95262015,2.1899302
0.2172856,-1.1495421,0.068398185,-0.45877033,0.9205639,2.2599952
0.6856691,-0.23430717,0.29802626,-0.06556581,0.971122,2.631511
0.28124294,0.6677228,0.07788539,0.3342145,0.96018887,2.2814994
-1.1893404,0.13700472,-0.45955718,0.01882961,0.857928,2.4730892
1.3447855,1.1376259,0.44130552,0.38729203,0.7937721,2.3196905
0.20935103,0.6646069,0.1051664,0.24968007,0.9663955,2.506987
1.2790601,0.031909987,0.51399946,0.018161729,0.91435546,3.1549606
-0.12289981,-0.20199418,-0.022909049,-0.09319143,0.9983995,2.591982
0.5489912,-0.92673695,0.19588631,-0.36219364,0.9162862,2.4584744
0.76177335,-1.4118886,0.31201515,-0.5265034,0.806363,2.91487
-0.7068968,0.34308273,-0.29320264,0.12658906,0.93153405,2.7967482
